# author : Ric Davies
# description : SCAO dichroic transmission, including CaF2 substrate and coating
# source: theoretical  coating transmission plus expected CaF2 transmission, from Yann Clenet (2023-06-08)
# date_created : 2020-11-11
# date_modified : 2023-06-13
# status : FDR design and iteration with manufacturer
# wavelength unit : nm
# changes :
# - 2018-11-19 (KL) updated meta data to new format
# - 2022-03-16 (KL) updated values from Ric
# - 2023-06-13 (RD) new values based on design & modelling
#
wavelength	transmission	reflection	emissivity
550	0.0116	0.9881	0.0004
551	0.0061	0.9937	0.0002
552	0.0039	0.9960	0.0001
553	0.0027	0.9972	0.0001
554	0.0022	0.9978	0.0001
555	0.0019	0.9981	0.0001
556	0.0018	0.9982	0.0001
557	0.0018	0.9981	0.0001
558	0.0021	0.9978	0.0001
559	0.0029	0.9970	0.0001
560	0.0050	0.9949	0.0002
561	0.0136	0.9860	0.0004
562	0.0311	0.9680	0.0010
563	0.0371	0.9618	0.0011
564	0.0241	0.9752	0.0007
565	0.0083	0.9915	0.0003
566	0.0036	0.9963	0.0001
567	0.0023	0.9977	0.0001
568	0.0018	0.9982	0.0001
569	0.0017	0.9983	0.0001
570	0.0020	0.9979	0.0001
571	0.0034	0.9965	0.0001
572	0.0083	0.9914	0.0003
573	0.0139	0.9857	0.0004
574	0.0168	0.9827	0.0005
575	0.0113	0.9883	0.0003
576	0.0041	0.9958	0.0001
577	0.0013	0.9986	0.0000
578	0.0007	0.9993	0.0000
579	0.0004	0.9996	0.0000
580	0.0003	0.9997	0.0000
581	0.0003	0.9997	0.0000
582	0.0003	0.9997	0.0000
583	0.0003	0.9997	0.0000
584	0.0004	0.9996	0.0000
585	0.0005	0.9995	0.0000
586	0.0006	0.9993	0.0000
587	0.0007	0.9993	0.0000
588	0.0005	0.9995	0.0000
589	0.0003	0.9997	0.0000
590	0.0001	0.9998	0.0000
591	0.0001	0.9999	0.0000
592	0.0001	0.9999	0.0000
593	0.0000	1.0000	0.0000
594	0.0000	1.0000	0.0000
595	0.0000	1.0000	0.0000
596	0.0000	1.0000	0.0000
597	0.0000	1.0000	0.0000
598	0.0000	1.0000	0.0000
599	0.0000	1.0000	0.0000
600	0.0000	1.0000	0.0000
601	0.0000	1.0000	0.0000
602	0.0000	1.0000	0.0000
603	0.0000	1.0000	0.0000
604	0.0000	1.0000	0.0000
605	0.0000	1.0000	0.0000
606	0.0000	1.0000	0.0000
607	0.0000	1.0000	0.0000
608	0.0000	1.0000	0.0000
609	0.0001	0.9999	0.0000
610	0.0001	0.9999	0.0000
611	0.0002	0.9998	0.0000
612	0.0003	0.9997	0.0000
613	0.0005	0.9995	0.0000
614	0.0006	0.9993	0.0000
615	0.0007	0.9993	0.0000
616	0.0007	0.9993	0.0000
617	0.0005	0.9994	0.0000
618	0.0005	0.9995	0.0000
619	0.0004	0.9996	0.0000
620	0.0004	0.9996	0.0000
621	0.0004	0.9996	0.0000
622	0.0004	0.9995	0.0000
623	0.0005	0.9995	0.0000
624	0.0006	0.9994	0.0000
625	0.0008	0.9992	0.0000
626	0.0011	0.9989	0.0000
627	0.0016	0.9983	0.0001
628	0.0026	0.9973	0.0001
629	0.0043	0.9955	0.0001
630	0.0065	0.9933	0.0002
631	0.0083	0.9914	0.0003
632	0.0088	0.9909	0.0003
633	0.0078	0.9919	0.0002
634	0.0062	0.9936	0.0002
635	0.0048	0.9950	0.0001
636	0.0039	0.9960	0.0001
637	0.0034	0.9965	0.0001
638	0.0031	0.9968	0.0001
639	0.0030	0.9970	0.0001
640	0.0029	0.9970	0.0001
641	0.0029	0.9970	0.0001
642	0.0029	0.9970	0.0001
643	0.0027	0.9972	0.0001
644	0.0024	0.9975	0.0001
645	0.0021	0.9979	0.0001
646	0.0017	0.9983	0.0001
647	0.0013	0.9986	0.0000
648	0.0010	0.9989	0.0000
649	0.0008	0.9991	0.0000
650	0.0007	0.9993	0.0000
651	0.0006	0.9994	0.0000
652	0.0005	0.9995	0.0000
653	0.0005	0.9995	0.0000
654	0.0004	0.9996	0.0000
655	0.0004	0.9996	0.0000
656	0.0004	0.9996	0.0000
657	0.0004	0.9996	0.0000
658	0.0004	0.9996	0.0000
659	0.0004	0.9996	0.0000
660	0.0004	0.9995	0.0000
661	0.0005	0.9995	0.0000
662	0.0005	0.9994	0.0000
663	0.0006	0.9994	0.0000
664	0.0007	0.9993	0.0000
665	0.0008	0.9992	0.0000
666	0.0010	0.9990	0.0000
667	0.0011	0.9989	0.0000
668	0.0013	0.9987	0.0000
669	0.0014	0.9985	0.0000
670	0.0016	0.9984	0.0000
671	0.0017	0.9983	0.0001
672	0.0017	0.9982	0.0001
673	0.0018	0.9982	0.0001
674	0.0017	0.9982	0.0001
675	0.0017	0.9982	0.0001
676	0.0017	0.9983	0.0001
677	0.0017	0.9983	0.0001
678	0.0016	0.9983	0.0001
679	0.0016	0.9983	0.0000
680	0.0016	0.9983	0.0000
681	0.0016	0.9983	0.0001
682	0.0017	0.9983	0.0001
683	0.0017	0.9982	0.0001
684	0.0018	0.9982	0.0001
685	0.0019	0.9981	0.0001
686	0.0020	0.9979	0.0001
687	0.0022	0.9977	0.0001
688	0.0024	0.9975	0.0001
689	0.0027	0.9973	0.0001
690	0.0030	0.9969	0.0001
691	0.0034	0.9965	0.0001
692	0.0038	0.9961	0.0001
693	0.0042	0.9956	0.0001
694	0.0047	0.9952	0.0001
695	0.0050	0.9948	0.0002
696	0.0052	0.9946	0.0002
697	0.0052	0.9946	0.0002
698	0.0051	0.9948	0.0002
699	0.0048	0.9951	0.0001
700	0.0044	0.9955	0.0001
701	0.0040	0.9959	0.0001
702	0.0037	0.9962	0.0001
703	0.0034	0.9965	0.0001
704	0.0031	0.9968	0.0001
705	0.0030	0.9969	0.0001
706	0.0029	0.9970	0.0001
707	0.0028	0.9971	0.0001
708	0.0029	0.9970	0.0001
709	0.0030	0.9969	0.0001
710	0.0031	0.9968	0.0001
711	0.0033	0.9966	0.0001
712	0.0036	0.9963	0.0001
713	0.0040	0.9959	0.0001
714	0.0044	0.9955	0.0001
715	0.0047	0.9951	0.0001
716	0.0050	0.9948	0.0002
717	0.0052	0.9946	0.0002
718	0.0053	0.9946	0.0002
719	0.0052	0.9947	0.0002
720	0.0050	0.9949	0.0002
721	0.0046	0.9953	0.0001
722	0.0042	0.9957	0.0001
723	0.0037	0.9961	0.0001
724	0.0034	0.9965	0.0001
725	0.0031	0.9969	0.0001
726	0.0028	0.9971	0.0001
727	0.0026	0.9973	0.0001
728	0.0025	0.9974	0.0001
729	0.0025	0.9974	0.0001
730	0.0025	0.9974	0.0001
731	0.0026	0.9974	0.0001
732	0.0027	0.9972	0.0001
733	0.0028	0.9971	0.0001
734	0.0030	0.9969	0.0001
735	0.0033	0.9966	0.0001
736	0.0035	0.9964	0.0001
737	0.0037	0.9962	0.0001
738	0.0038	0.9960	0.0001
739	0.0039	0.9960	0.0001
740	0.0038	0.9961	0.0001
741	0.0036	0.9963	0.0001
742	0.0034	0.9965	0.0001
743	0.0031	0.9968	0.0001
744	0.0028	0.9971	0.0001
745	0.0026	0.9974	0.0001
746	0.0023	0.9976	0.0001
747	0.0021	0.9978	0.0001
748	0.0019	0.9980	0.0001
749	0.0018	0.9981	0.0001
750	0.0017	0.9982	0.0001
751	0.0016	0.9983	0.0001
752	0.0016	0.9984	0.0000
753	0.0016	0.9984	0.0000
754	0.0016	0.9984	0.0000
755	0.0016	0.9984	0.0000
756	0.0016	0.9984	0.0000
757	0.0016	0.9983	0.0000
758	0.0017	0.9983	0.0001
759	0.0018	0.9982	0.0001
760	0.0019	0.9981	0.0001
761	0.0020	0.9980	0.0001
762	0.0021	0.9978	0.0001
763	0.0022	0.9977	0.0001
764	0.0024	0.9975	0.0001
765	0.0025	0.9974	0.0001
766	0.0027	0.9972	0.0001
767	0.0028	0.9971	0.0001
768	0.0029	0.9970	0.0001
769	0.0030	0.9969	0.0001
770	0.0030	0.9969	0.0001
771	0.0031	0.9968	0.0001
772	0.0031	0.9968	0.0001
773	0.0031	0.9968	0.0001
774	0.0031	0.9969	0.0001
775	0.0030	0.9969	0.0001
776	0.0030	0.9969	0.0001
777	0.0030	0.9969	0.0001
778	0.0030	0.9969	0.0001
779	0.0030	0.9969	0.0001
780	0.0031	0.9968	0.0001
781	0.0031	0.9968	0.0001
782	0.0031	0.9968	0.0001
783	0.0031	0.9968	0.0001
784	0.0031	0.9968	0.0001
785	0.0031	0.9968	0.0001
786	0.0030	0.9969	0.0001
787	0.0029	0.9970	0.0001
788	0.0028	0.9972	0.0001
789	0.0026	0.9973	0.0001
790	0.0024	0.9975	0.0001
791	0.0022	0.9977	0.0001
792	0.0020	0.9980	0.0001
793	0.0018	0.9982	0.0001
794	0.0016	0.9983	0.0000
795	0.0015	0.9985	0.0000
796	0.0013	0.9986	0.0000
797	0.0012	0.9987	0.0000
798	0.0011	0.9988	0.0000
799	0.0011	0.9989	0.0000
800	0.0010	0.9989	0.0000
801	0.0010	0.9990	0.0000
802	0.0010	0.9990	0.0000
803	0.0010	0.9990	0.0000
804	0.0010	0.9990	0.0000
805	0.0010	0.9990	0.0000
806	0.0010	0.9989	0.0000
807	0.0011	0.9989	0.0000
808	0.0012	0.9988	0.0000
809	0.0013	0.9987	0.0000
810	0.0014	0.9985	0.0000
811	0.0016	0.9984	0.0000
812	0.0017	0.9982	0.0001
813	0.0019	0.9981	0.0001
814	0.0020	0.9979	0.0001
815	0.0021	0.9978	0.0001
816	0.0021	0.9978	0.0001
817	0.0021	0.9979	0.0001
818	0.0020	0.9980	0.0001
819	0.0018	0.9981	0.0001
820	0.0016	0.9983	0.0001
821	0.0014	0.9985	0.0000
822	0.0012	0.9987	0.0000
823	0.0011	0.9989	0.0000
824	0.0009	0.9990	0.0000
825	0.0008	0.9992	0.0000
826	0.0007	0.9992	0.0000
827	0.0007	0.9993	0.0000
828	0.0006	0.9994	0.0000
829	0.0006	0.9994	0.0000
830	0.0005	0.9994	0.0000
831	0.0005	0.9995	0.0000
832	0.0005	0.9995	0.0000
833	0.0005	0.9995	0.0000
834	0.0005	0.9995	0.0000
835	0.0005	0.9994	0.0000
836	0.0006	0.9994	0.0000
837	0.0006	0.9994	0.0000
838	0.0007	0.9993	0.0000
839	0.0007	0.9992	0.0000
840	0.0009	0.9991	0.0000
841	0.0010	0.9990	0.0000
842	0.0012	0.9987	0.0000
843	0.0015	0.9984	0.0000
844	0.0019	0.9981	0.0001
845	0.0023	0.9976	0.0001
846	0.0028	0.9971	0.0001
847	0.0031	0.9968	0.0001
848	0.0034	0.9965	0.0001
849	0.0033	0.9966	0.0001
850	0.0031	0.9968	0.0001
851	0.0026	0.9973	0.0001
852	0.0020	0.9979	0.0001
853	0.0016	0.9984	0.0000
854	0.0012	0.9988	0.0000
855	0.0009	0.9991	0.0000
856	0.0007	0.9993	0.0000
857	0.0006	0.9994	0.0000
858	0.0005	0.9995	0.0000
859	0.0004	0.9996	0.0000
860	0.0003	0.9997	0.0000
861	0.0003	0.9997	0.0000
862	0.0003	0.9997	0.0000
863	0.0002	0.9998	0.0000
864	0.0002	0.9998	0.0000
865	0.0002	0.9998	0.0000
866	0.0002	0.9998	0.0000
867	0.0002	0.9998	0.0000
868	0.0002	0.9998	0.0000
869	0.0002	0.9998	0.0000
870	0.0002	0.9998	0.0000
871	0.0001	0.9998	0.0000
872	0.0001	0.9999	0.0000
873	0.0001	0.9999	0.0000
874	0.0001	0.9999	0.0000
875	0.0001	0.9999	0.0000
876	0.0001	0.9999	0.0000
877	0.0001	0.9999	0.0000
878	0.0001	0.9998	0.0000
879	0.0001	0.9998	0.0000
880	0.0002	0.9998	0.0000
881	0.0002	0.9998	0.0000
882	0.0002	0.9998	0.0000
883	0.0002	0.9998	0.0000
884	0.0002	0.9998	0.0000
885	0.0002	0.9998	0.0000
886	0.0002	0.9998	0.0000
887	0.0002	0.9998	0.0000
888	0.0002	0.9998	0.0000
889	0.0002	0.9998	0.0000
890	0.0003	0.9997	0.0000
891	0.0003	0.9997	0.0000
892	0.0003	0.9997	0.0000
893	0.0003	0.9997	0.0000
894	0.0004	0.9996	0.0000
895	0.0004	0.9996	0.0000
896	0.0004	0.9996	0.0000
897	0.0005	0.9995	0.0000
898	0.0005	0.9995	0.0000
899	0.0006	0.9994	0.0000
900	0.0007	0.9993	0.0000
901	0.0007	0.9992	0.0000
902	0.0008	0.9991	0.0000
903	0.0009	0.9990	0.0000
904	0.0011	0.9989	0.0000
905	0.0012	0.9987	0.0000
906	0.0014	0.9985	0.0000
907	0.0016	0.9983	0.0000
908	0.0019	0.9981	0.0001
909	0.0022	0.9977	0.0001
910	0.0026	0.9973	0.0001
911	0.0030	0.9969	0.0001
912	0.0036	0.9963	0.0001
913	0.0042	0.9956	0.0001
914	0.0051	0.9948	0.0002
915	0.0061	0.9937	0.0002
916	0.0074	0.9924	0.0002
917	0.0089	0.9908	0.0003
918	0.0109	0.9887	0.0003
919	0.0135	0.9861	0.0004
920	0.0167	0.9828	0.0005
921	0.0208	0.9786	0.0006
922	0.0261	0.9731	0.0008
923	0.0330	0.9660	0.0010
924	0.0418	0.9569	0.0013
925	0.0535	0.9449	0.0016
926	0.0687	0.9292	0.0021
927	0.0884	0.9089	0.0027
928	0.1136	0.8829	0.0035
929	0.1456	0.8499	0.0045
930	0.1852	0.8091	0.0057
931	0.2327	0.7602	0.0071
932	0.2882	0.7030	0.0088
933	0.3501	0.6392	0.0107
934	0.4170	0.5702	0.0128
935	0.4866	0.4985	0.0149
936	0.5567	0.4262	0.0170
937	0.6259	0.3549	0.0192
938	0.6919	0.2870	0.0212
939	0.7533	0.2237	0.0231
940	0.8071	0.1682	0.0247
941	0.8528	0.1211	0.0261
942	0.8881	0.0847	0.0272
943	0.9147	0.0574	0.0280
944	0.9320	0.0394	0.0285
945	0.9434	0.0277	0.0289
946	0.9498	0.0212	0.0291
947	0.9533	0.0176	0.0292
948	0.9551	0.0157	0.0292
949	0.9562	0.0145	0.0293
950	0.9570	0.0137	0.0293
951	0.9578	0.0128	0.0293
952	0.9587	0.0120	0.0293
953	0.9595	0.0111	0.0294
954	0.9603	0.0103	0.0294
955	0.9610	0.0096	0.0294
956	0.9614	0.0091	0.0294
957	0.9617	0.0089	0.0294
958	0.9617	0.0088	0.0294
959	0.9615	0.0090	0.0294
960	0.9612	0.0094	0.0294
961	0.9607	0.0099	0.0294
962	0.9601	0.0105	0.0294
963	0.9596	0.0111	0.0294
964	0.9590	0.0117	0.0294
965	0.9585	0.0122	0.0293
966	0.9581	0.0126	0.0293
967	0.9578	0.0129	0.0293
968	0.9576	0.0131	0.0293
969	0.9575	0.0132	0.0293
970	0.9575	0.0132	0.0293
971	0.9576	0.0131	0.0293
972	0.9577	0.0129	0.0293
973	0.9579	0.0128	0.0293
974	0.9581	0.0126	0.0293
975	0.9583	0.0124	0.0293
976	0.9584	0.0123	0.0293
977	0.9584	0.0122	0.0293
978	0.9584	0.0122	0.0293
979	0.9583	0.0123	0.0293
980	0.9582	0.0125	0.0293
981	0.9580	0.0127	0.0293
982	0.9577	0.0130	0.0293
983	0.9574	0.0133	0.0293
984	0.9571	0.0136	0.0293
985	0.9567	0.0140	0.0293
986	0.9564	0.0143	0.0293
987	0.9561	0.0146	0.0293
988	0.9559	0.0149	0.0293
989	0.9557	0.0151	0.0293
990	0.9555	0.0152	0.0292
991	0.9554	0.0153	0.0292
992	0.9554	0.0153	0.0292
993	0.9555	0.0152	0.0292
994	0.9556	0.0151	0.0293
995	0.9558	0.0149	0.0293
996	0.9561	0.0147	0.0293
997	0.9563	0.0144	0.0293
998	0.9566	0.0141	0.0293
999	0.9569	0.0138	0.0293
1000	0.9572	0.0135	0.0293
1001	0.9575	0.0132	0.0293
1002	0.9578	0.0129	0.0293
1003	0.9581	0.0126	0.0293
1004	0.9583	0.0124	0.0293
1005	0.9584	0.0122	0.0293
1006	0.9586	0.0121	0.0293
1007	0.9586	0.0120	0.0293
1008	0.9587	0.0120	0.0293
1009	0.9587	0.0119	0.0293
1010	0.9587	0.0120	0.0293
1011	0.9587	0.0120	0.0293
1012	0.9586	0.0121	0.0293
1013	0.9585	0.0121	0.0293
1014	0.9585	0.0122	0.0293
1015	0.9584	0.0122	0.0293
1016	0.9584	0.0123	0.0293
1017	0.9584	0.0123	0.0293
1018	0.9584	0.0123	0.0293
1019	0.9584	0.0123	0.0293
1020	0.9585	0.0122	0.0293
1021	0.9585	0.0121	0.0293
1022	0.9587	0.0120	0.0293
1023	0.9588	0.0119	0.0293
1024	0.9589	0.0117	0.0294
1025	0.9591	0.0116	0.0294
1026	0.9592	0.0114	0.0294
1027	0.9594	0.0113	0.0294
1028	0.9595	0.0111	0.0294
1029	0.9596	0.0110	0.0294
1030	0.9597	0.0109	0.0294
1031	0.9597	0.0109	0.0294
1032	0.9597	0.0109	0.0294
1033	0.9597	0.0109	0.0294
1034	0.9596	0.0111	0.0294
1035	0.9594	0.0112	0.0294
1036	0.9592	0.0114	0.0294
1037	0.9589	0.0117	0.0294
1038	0.9586	0.0120	0.0293
1039	0.9582	0.0124	0.0293
1040	0.9578	0.0128	0.0293
1041	0.9574	0.0133	0.0293
1042	0.9569	0.0138	0.0293
1043	0.9565	0.0143	0.0293
1044	0.9560	0.0148	0.0293
1045	0.9555	0.0153	0.0292
1046	0.9550	0.0158	0.0292
1047	0.9545	0.0163	0.0292
1048	0.9541	0.0167	0.0292
1049	0.9537	0.0171	0.0292
1050	0.9533	0.0175	0.0292
1051	0.9530	0.0178	0.0292
1052	0.9528	0.0180	0.0292
1053	0.9526	0.0182	0.0292
1054	0.9525	0.0184	0.0292
1055	0.9524	0.0185	0.0292
1056	0.9524	0.0185	0.0292
1057	0.9524	0.0184	0.0292
1058	0.9525	0.0184	0.0292
1059	0.9526	0.0182	0.0292
1060	0.9528	0.0180	0.0292
1061	0.9530	0.0178	0.0292
1062	0.9532	0.0176	0.0292
1063	0.9535	0.0174	0.0292
1064	0.9537	0.0171	0.0292
1065	0.9540	0.0168	0.0292
1066	0.9542	0.0166	0.0292
1067	0.9544	0.0164	0.0292
1068	0.9546	0.0162	0.0292
1069	0.9548	0.0160	0.0292
1070	0.9549	0.0159	0.0292
1071	0.9550	0.0158	0.0292
1072	0.9550	0.0158	0.0292
1073	0.9550	0.0158	0.0292
1074	0.9549	0.0158	0.0292
1075	0.9548	0.0160	0.0292
1076	0.9546	0.0161	0.0292
1077	0.9544	0.0163	0.0292
1078	0.9542	0.0166	0.0292
1079	0.9539	0.0169	0.0292
1080	0.9536	0.0172	0.0292
1081	0.9533	0.0176	0.0292
1082	0.9529	0.0179	0.0292
1083	0.9525	0.0183	0.0292
1084	0.9522	0.0187	0.0291
1085	0.9518	0.0191	0.0291
1086	0.9515	0.0194	0.0291
1087	0.9511	0.0198	0.0291
1088	0.9508	0.0201	0.0291
1089	0.9506	0.0204	0.0291
1090	0.9503	0.0206	0.0291
1091	0.9501	0.0208	0.0291
1092	0.9500	0.0210	0.0291
1093	0.9499	0.0211	0.0291
1094	0.9498	0.0211	0.0291
1095	0.9498	0.0211	0.0291
1096	0.9498	0.0211	0.0291
1097	0.9499	0.0210	0.0291
1098	0.9501	0.0209	0.0291
1099	0.9502	0.0207	0.0291
1100	0.9504	0.0205	0.0291
1101	0.9507	0.0202	0.0291
1102	0.9510	0.0199	0.0291
1103	0.9512	0.0196	0.0291
1104	0.9516	0.0193	0.0291
1105	0.9519	0.0190	0.0291
1106	0.9522	0.0187	0.0291
1107	0.9525	0.0183	0.0292
1108	0.9528	0.0180	0.0292
1109	0.9531	0.0177	0.0292
1110	0.9534	0.0174	0.0292
1111	0.9536	0.0172	0.0292
1112	0.9539	0.0169	0.0292
1113	0.9541	0.0167	0.0292
1114	0.9542	0.0166	0.0292
1115	0.9544	0.0164	0.0292
1116	0.9545	0.0163	0.0292
1117	0.9545	0.0163	0.0292
1118	0.9545	0.0162	0.0292
1119	0.9545	0.0162	0.0292
1120	0.9545	0.0163	0.0292
1121	0.9544	0.0164	0.0292
1122	0.9543	0.0165	0.0292
1123	0.9542	0.0166	0.0292
1124	0.9541	0.0167	0.0292
1125	0.9539	0.0169	0.0292
1126	0.9538	0.0170	0.0292
